"gene_id"	"coding_density_50kb"	"coding_density_100kb"	"coding_density_200kb"	"coding_density_500kb"	"coding_density_1000kb"
"ENSG00000117450"	0.04158	0.02439	0.02828	0.03495	0.022376
"ENSG00000117461"	0.00222	0.00769	0.046815	0.032408	0.028874
"ENSG00000117472"	0.0699	0.04128	0.035595	0.036318	0.02757
"ENSG00000117475"	0.03156	0.02793	0.02417	0.029208	0.024524
"ENSG00000117477"	0.0243	0.03555	0.026815	0.028926	0.024795
"ENSG00000117479"	0.02988	0.02453	0.05348	0.031242	0.025171
"ENSG00000117480"	0.0348	0.02142	0.015585	0.032926	0.027324
"ENSG00000117481"	0.0231	0.01939	0.03822	0.030372	0.027356
"ENSG00000117500"	0.03146	0.04129	0.03389	0.015692	0.0154
"ENSG00000117501"	0.03394	0.02344	0.014265	0.01413	0.012327
"ENSG00000117505"	0.01062	0.00531	0.006885	0.023492	0.012381
"ENSG00000117507"	0.02514	0.03423	0.023245	0.020682	0.020746
"ENSG00000117519"	0.0294	0.01714	0.015915	0.008004	0.008314
"ENSG00000117523"	0.11654	0.08342	0.04804	0.027282	0.021672
"ENSG00000117525"	0.02046	0.01971	0.014285	0.005934	0.014213
"ENSG00000117528"	0.0275	0.02036	0.014835	0.006614	0.016816
"ENSG00000117533"	0.00852	0.00426	0.02029	0.02598	0.017729
"ENSG00000117543"	0.02098	0.01359	0.009525	0.008734	0.007772
"ENSG00000117560"	0.01692	0.00846	0.019395	0.014004	0.008574
"ENSG00000117569"	0.01874	0.01678	0.00843	0.003372	0.002465
"ENSG00000117586"	0.0111	0.00555	0.002775	0.00231	0.006006
"ENSG00000117592"	0.02022	0.01887	0.01705	0.009762	0.016737
"ENSG00000117593"	0.03876	0.04686	0.03792	0.024962	0.017675
"ENSG00000117594"	0.01758	0.01536	0.04618	0.025098	0.014357
"ENSG00000117595"	0.0644	0.06089	0.03606	0.026102	0.015428
"ENSG00000117597"	0.04822	0.02919	0.0318	0.026102	0.015522
"ENSG00000117598"	0.00768	0.00696	0.00483	0.002968	0.004678
"ENSG00000117600"	0.04712	0.02356	0.01178	0.004712	0.006931
"ENSG00000117601"	0.03768	0.04005	0.042405	0.022646	0.01792
"ENSG00000117602"	0.01452	0.00726	0.011965	0.016978	0.018444
"ENSG00000117614"	0.03334	0.01815	0.01532	0.012752	0.010852
"ENSG00000117616"	0.02486	0.02571	0.021605	0.014434	0.012036
"ENSG00000117620"	0.01992	0.01188	0.02087	0.026884	0.019538
"ENSG00000117625"	0.01704	0.01695	0.016845	0.00903	0.009438
"ENSG00000117632"	0.01194	0.01716	0.035735	0.027476	0.032648
"ENSG00000117640"	0.08108	0.05992	0.036045	0.026504	0.029254
"ENSG00000117643"	0.00194	0.00294	0.01097	0.020838	0.027349
"ENSG00000117650"	0.02764	0.01382	0.015825	0.009214	0.013058
"ENSG00000117676"	0.0494	0.0247	0.016495	0.03717	0.039461
"ENSG00000117682"	0.03028	0.02144	0.022095	0.031372	0.041261
"ENSG00000117691"	0.0111	0.00835	0.01368	0.011612	0.01496
"ENSG00000117697"	0.00974	0.01666	0.01554	0.017976	0.01557
"ENSG00000117707"	0.04432	0.02216	0.01108	0.004432	0.007082
"ENSG00000117713"	0.0319	0.06858	0.04418	0.036832	0.035034
"ENSG00000117724"	0.18008	0.09345	0.046725	0.022616	0.014721
"ENSG00000117748"	0.05616	0.03506	0.04172	0.024728	0.023755
"ENSG00000117751"	0.02964	0.03871	0.02965	0.02585	0.031967
"ENSG00000117758"	0.01564	0.02143	0.02847	0.03238	0.032879
"ENSG00000117791"	0.02674	0.02135	0.01282	0.013098	0.006817
"ENSG00000117834"	0.04242	0.02121	0.01197	0.009672	0.007179
"ENSG00000117859"	0.00232	0.00271	0.008555	0.014666	0.014418
"ENSG00000117862"	0.03296	0.02079	0.011535	0.01892	0.024541
"ENSG00000118193"	0.05232	0.05094	0.035515	0.021502	0.027463
"ENSG00000118194"	0.05072	0.04408	0.02731	0.03658	0.041106
"ENSG00000118197"	0.04312	0.04705	0.03621	0.031052	0.029451
"ENSG00000118200"	0.00492	0.03255	0.03018	0.042044	0.040887
"ENSG00000118217"	0.01064	0.00895	0.010065	0.019294	0.014782
"ENSG00000118292"	0.07114	0.04419	0.03428	0.036242	0.041383
"ENSG00000118298"	0.05898	0.04599	0.033255	0.034094	0.041257
"ENSG00000118454"	0.01486	0.01883	0.019165	0.014716	0.011174
"ENSG00000118473"	0.0109	0.02271	0.015755	0.012706	0.013557
"ENSG00000118655"	0.08284	0.06497	0.062885	0.039862	0.023695
"ENSG00000118729"	0.01208	0.01696	0.013875	0.00654	0.006642
"ENSG00000118733"	0	0	0.00781	0.003124	0.001562
"ENSG00000118873"	0.0369	0.032	0.02992	0.026008	0.017311
"ENSG00000119280"	0.01968	0.00984	0.025005	0.02193	0.020812
"ENSG00000119283"	0.02616	0.03349	0.02657	0.024858	0.020005
"ENSG00000119285"	0.11974	0.07474	0.03951	0.024598	0.018155
"ENSG00000119535"	0.07168	0.04174	0.02609	0.025334	0.025027
"ENSG00000120332"	0.04564	0.039	0.02421	0.014716	0.011139
"ENSG00000120333"	0.02148	0.01797	0.021155	0.013104	0.011466
"ENSG00000120334"	0.03886	0.0379	0.03755	0.02634	0.017675
"ENSG00000120337"	0.012	0.006	0.003	0.00231	0.008197
"ENSG00000120341"	0.06572	0.03286	0.01643	0.006976	0.005308
"ENSG00000120370"	0.02378	0.01189	0.005945	0.003972	0.005573
"ENSG00000120656"	0.01608	0.01258	0.02577	0.020336	0.017305
"ENSG00000120937"	0.05112	0.0368	0.067655	0.047822	0.04089
"ENSG00000120942"	0.0207	0.03243	0.031645	0.036758	0.032604
"ENSG00000120948"	0.05882	0.0508	0.05351	0.037352	0.028186
"ENSG00000120949"	0.02492	0.01788	0.02596	0.04184	0.040654
"ENSG00000120952"	0.07488	0.0648	0.06297	0.0412333333333333	0.0327517647058824
"ENSG00000121310"	0.02574	0.02566	0.024325	0.023204	0.024087
"ENSG00000121446"	0.0162	0.03206	0.031125	0.017584	0.017635
"ENSG00000121454"	0.02346	0.01328	0.016735	0.025414	0.018128
"ENSG00000121481"	0.01474	0.01454	0.017825	0.017486	0.013878
"ENSG00000121486"	0.04718	0.04689	0.028635	0.016918	0.013701
"ENSG00000121634"	0.02688	0.01919	0.01335	0.013808	0.012433
"ENSG00000121644"	0.01086	0.00886	0.00792	0.013704	0.010529
"ENSG00000121753"	0.09822	0.07209	0.069145	0.037592	0.034728
"ENSG00000121764"	0.0458	0.0617	0.046165	0.039972	0.026758
"ENSG00000121766"	0.01368	0.01902	0.02039	0.013716	0.028078
"ENSG00000121769"	0.01778	0.01238	0.018945	0.016272	0.028078
"ENSG00000121774"	0.02664	0.01928	0.014795	0.037138	0.039029
"ENSG00000121775"	0.03254	0.02054	0.02591	0.033552	0.037174
"ENSG00000121848"	0.00652	0.01906	0.048985	0.0515511111111111	0.0403105263157895
"ENSG00000121851"	0.0773	0.06229	0.071735	0.062834	0.0386494736842105
"ENSG00000121900"	0.02502	0.03382	0.03141	0.03364	0.025998
"ENSG00000121903"	0.06304	0.04169	0.034985	0.033794	0.02324
"ENSG00000121904"	0.0193	0.01344	0.01189	0.015146	0.018307
"ENSG00000121905"	0.035	0.02755	0.031815	0.032538	0.02607
"ENSG00000121931"	0.0462	0.0231	0.01485	0.012992	0.018157
"ENSG00000121933"	0.01914	0.02262	0.022345	0.02455	0.018948
"ENSG00000121940"	0.05306	0.05299	0.040285	0.035814	0.039577
"ENSG00000121957"	0.04248	0.0391	0.042895	0.03352	0.038929
"ENSG00000122176"	0.02262	0.01608	0.00804	0.017582	0.027793
"ENSG00000122180"	0.03596	0.04725	0.044065	0.030812	0.025306
"ENSG00000122188"	0.02476	0.05678	0.05389	0.021556	0.023089
"ENSG00000122218"	0.0681	0.0702	0.048875	0.047928	0.040074
"ENSG00000122223"	0.03232	0.0406	0.02645	0.030586	0.038354
"ENSG00000122224"	0.04786	0.03181	0.02596	0.027802	0.039352
"ENSG00000122406"	0.03984	0.02178	0.01089	0.008482	0.013397
"ENSG00000122417"	0.04298	0.02149	0.025715	0.02417	0.015075
"ENSG00000122420"	0	0	0.004345	0.00811	0.010682
"ENSG00000122435"	0.0621	0.04223	0.03697	0.023308	0.021252
"ENSG00000122477"	0.04576	0.03752	0.034915	0.021562	0.021126
"ENSG00000122481"	0.01904	0.01271	0.00872	0.004328	0.005347
"ENSG00000122482"	0.00088	0.03688	0.01992	0.007968	0.00946
"ENSG00000122483"	0.04806	0.04911	0.031125	0.015632	0.014654
"ENSG00000122484"	0.00466	0.0172	0.01683	0.022012	0.019286
"ENSG00000122497"	0.0771096290580389	0.0456547988121268	0.029590424671567	0.0169085714285714	0.0295914285714286
"ENSG00000123080"	0.01104	0.00552	0.00276	0.003316	0.008259
"ENSG00000123091"	0.0093	0.01852	0.01406	0.012282	0.007778
"ENSG00000123472"	0.03906	0.03787	0.029735	0.020882	0.027338
"ENSG00000123473"	0.06184	0.03923	0.029815	0.025422	0.017285
"ENSG00000123684"	0.01232	0.01113	0.005565	0.01392	0.012519
"ENSG00000123685"	0.00768	0.00769	0.01905	0.013866	0.01365
"ENSG00000123689"	0.0068	0.02549	0.03597	0.024948	0.014357
"ENSG00000123836"	0.0548	0.05853	0.03816	0.02861	0.029289
"ENSG00000123838"	0.0387	0.02897	0.02898	0.029908	0.030342
"ENSG00000123843"	0.04124	0.05339	0.036595	0.030316	0.030309
"ENSG00000125459"	0.05584	0.03615	0.05681	0.045268	0.062247
"ENSG00000125462"	0.01576	0.0257	0.02774	0.060072	0.066088
"ENSG00000125703"	0.02442	0.01389	0.006945	0.010704	0.013468
"ENSG00000125944"	0.03822	0.03824	0.02421	0.02923	0.027635
"ENSG00000125945"	0.04632	0.03646	0.037585	0.020908	0.028416
"ENSG00000126067"	0.01212	0.01935	0.02547	0.036348	0.031169
"ENSG00000126070"	0.0156	0.02115	0.04275	0.0345	0.037784
"ENSG00000126088"	0.10844	0.06658	0.037125	0.03669	0.031539
"ENSG00000126091"	0.00596	0.00346	0.004775	0.042108	0.041495
"ENSG00000126106"	0.03764	0.02887	0.02144	0.033034	0.026672
"ENSG00000126107"	0.09734	0.06358	0.037125	0.038812	0.030685
"ENSG00000126698"	0.02746	0.01512	0.01947	0.015062	0.022748
"ENSG00000126705"	0.09624	0.05974	0.033685	0.038276	0.032848
"ENSG00000126709"	0.00834	0.00845	0.01581	0.026548	0.031246
"ENSG00000127054"	0.21566	0.14843	0.10948	0.075968	0.07177
"ENSG00000127074"	0.0096	0.0048	0.00588	0.003624	0.007789
"ENSG00000127124"	0	0	0	0.010766	0.011688
"ENSG00000127125"	0.0312	0.02288	0.019995	0.01678	0.019902
"ENSG00000127129"	0.01074	0.02551	0.029215	0.018876	0.014606
"ENSG00000127423"	0.06314	0.05503	0.036045	0.026504	0.031173
"ENSG00000127463"	0.07472	0.06056	0.07868	0.047506	0.033171
"ENSG00000127472"	0	0.00417	0.00963	0.011156	0.016049
"ENSG00000127481"	0.13742	0.13191	0.09275	0.050396	0.030955
"ENSG00000127483"	0.03428	0.03829	0.04054	0.031764	0.022897
"ENSG00000127603"	0.0651	0.08481	0.07421	0.05869	0.043056
"ENSG00000130695"	0.05244	0.04321	0.06625	0.044488	0.034745
"ENSG00000130762"	0.05006	0.07426	0.049975	0.02653	0.0262140519389969
"ENSG00000130764"	0.05512	0.05901	0.04977	0.0349000750621889	0.0277858823529412
"ENSG00000130766"	0.02984	0.02034	0.01746	0.014974	0.023333
"ENSG00000130768"	0.05526	0.04204	0.04051	0.023894	0.02232
"ENSG00000130770"	0.01362	0.02865	0.022605	0.015496	0.022424
"ENSG00000130772"	0.01254	0.00627	0.012875	0.018608	0.022604
"ENSG00000130775"	0.04824	0.0427	0.040525	0.02267	0.025458
"ENSG00000130939"	0.034	0.02994	0.021725	0.023554	0.024579
"ENSG00000130940"	0.00032	0.00016	0.03186	0.018734	0.032673
"ENSG00000131233"	0.06774	0.04325	0.02258	0.011752	0.020083
"ENSG00000131236"	0.03626	0.02436	0.019875	0.031174	0.032294
"ENSG00000131238"	0.0444	0.02436	0.013365	0.03327	0.030194
"ENSG00000131584"	0.163	0.14296	0.116635	0.077112	0.071689
"ENSG00000131591"	0.02654	0.03986	0.05775	0.082912	0.057436
"ENSG00000131686"	0.02612	0.01831	0.029515	0.013888	0.011404
"ENSG00000131697"	0.02666	0.02332	0.021405	0.024792	0.020425
"ENSG00000131778"	0.04758	0.02829	0.022955	0.010508	0.02312
"ENSG00000131779"	0.1048	0.10334	0.084795	0.066604	0.0376178947368421
"ENSG00000131781"	0.03482	0.03054	0.02627	0.021602	0.0227983199514497
"ENSG00000131788"	0.13526	0.10596	0.06792	0.057242	0.0403105263157895
"ENSG00000131791"	0.02608	0.02236	0.01568	0.030522	0.0229644444444444
"ENSG00000131795"	0.07926	0.08073	0.09069	0.064738	0.0380589473684211
"ENSG00000131910"	0.0644	0.06397	0.04784	0.041078	0.036734
"ENSG00000131914"	0.01906	0.01897	0.037855	0.03692	0.039661
"ENSG00000132122"	0.01396	0.00965	0.00738	0.008506	0.007147
"ENSG00000132128"	0.09054	0.04959	0.04915	0.032794	0.026285
"ENSG00000132185"	0.04896	0.04463	0.03091	0.022478	0.019425
"ENSG00000132196"	0.02654	0.03704	0.02419	0.012814	0.01266
"ENSG00000132485"	0.02622	0.01924	0.01143	0.005354	0.002802
"ENSG00000132676"	0.02806	0.05411	0.05248	0.051292	0.056014
"ENSG00000132677"	0.03564	0.03273	0.043825	0.060298	0.063989
"ENSG00000132680"	0.0761	0.07199	0.0483	0.05348	0.051566
"ENSG00000132681"	0.0711	0.08186	0.064925	0.056428	0.039463
"ENSG00000132688"	0.13876	0.09116	0.08854	0.07268	0.060502
"ENSG00000132692"	0.13786	0.08781	0.09343	0.067462	0.061817
"ENSG00000132693"	0.0135	0.00675	0.01079	0.027204	0.029517
"ENSG00000132694"	0.01862	0.03754	0.04768	0.044446	0.043435
"ENSG00000132698"	0.08622	0.05164	0.04634	0.059272	0.051984
"ENSG00000132702"	0.0416	0.111	0.090355	0.067346	0.062275
"ENSG00000132703"	0.01344	0.00672	0.00801	0.011974	0.02226
"ENSG00000132704"	0.0342	0.03031	0.03184	0.02226	0.015392
"ENSG00000132716"	0.02932	0.05758	0.06185	0.05067	0.040413
"ENSG00000132718"	0.03602	0.03768	0.052775	0.050632	0.049928
"ENSG00000132763"	0.04158	0.02301	0.019175	0.03495	0.025042
"ENSG00000132768"	0.15798	0.11093	0.059315	0.030214	0.025958
"ENSG00000132773"	0.11264	0.05681	0.0292	0.019692	0.027058
"ENSG00000132780"	0.08618	0.0626	0.04586	0.024916	0.024902
"ENSG00000132781"	0.11264	0.05632	0.0292	0.02031	0.027058
"ENSG00000132849"	0.00044	0.00508	0.010175	0.012172	0.014507
"ENSG00000132854"	0.05106	0.02988	0.02793	0.024114	0.02093
"ENSG00000132855"	0.05362	0.04228	0.033075	0.023726	0.018677
"ENSG00000132879"	0.06826	0.03864	0.02585	0.039616	0.0359
"ENSG00000132881"	0.05398	0.05315	0.037495	0.037686	0.041145
"ENSG00000132906"	0.03686	0.03978	0.04072	0.041482	0.040125
"ENSG00000133019"	0	0	0	0	0.003555
"ENSG00000133048"	0.06526	0.04694	0.02855	0.028688	0.024046
"ENSG00000133055"	0.06526	0.04276	0.029705	0.029306	0.024046
"ENSG00000133056"	0.0822	0.07092	0.044765	0.028666	0.0205
"ENSG00000133059"	0.04174	0.0279	0.03732	0.036642	0.024477
"ENSG00000133063"	0.02118	0.01431	0.026615	0.026614	0.025622
"ENSG00000133065"	0.03084	0.03663	0.02322	0.0297220750996496	0.0228847058823529
"ENSG00000133067"	0.0072	0.01007	0.024565	0.022042	0.028962
"ENSG00000133069"	0.04578	0.02554	0.03808	0.029628	0.025458
"ENSG00000133216"	0	0.00838	0.014325	0.023924	0.022297
"ENSG00000133226"	0.0559	0.02937	0.01588	0.012826	0.012183
"ENSG00000134183"	0.08808	0.0529	0.046965	0.037194	0.043315
"ENSG00000134184"	0.03576	0.03945	0.048295	0.038312	0.043481
"ENSG00000134186"	0.0464	0.05248	0.037645	0.03269	0.024989
"ENSG00000134193"	0.01434	0.02011	0.031275	0.03062	0.0199526315789474
"ENSG00000134198"	0.01332	0.01083	0.00846	0.00948	0.014166
"ENSG00000134200"	0.01134	0.01386	0.01044	0.008028	0.014293
"ENSG00000134201"	0.04926	0.03438	0.02865	0.032576	0.043271
"ENSG00000134202"	0.0646	0.04152	0.02865	0.035514	0.043313
"ENSG00000134207"	0.02704	0.01597	0.007985	0.022074	0.027273
"ENSG00000134215"	0.02362	0.01181	0.00785	0.005484	0.007773
"ENSG00000134216"	0.0304	0.02096	0.016375	0.025658	0.020812
"ENSG00000134222"	0.15012	0.13106	0.08426	0.050684	0.047878
"ENSG00000134240"	0.05238	0.03815	0.01941	0.03241	0.0197105263157895
"ENSG00000134242"	0.04602	0.04348	0.052255	0.040572	0.022821
"ENSG00000134243"	0.0213	0.02719	0.054365	0.054708	0.044234
"ENSG00000134245"	0.02494	0.03439	0.022605	0.023542	0.013339
"ENSG00000134247"	0.04236	0.0264	0.02853	0.02614	0.018636
"ENSG00000134248"	0.0216	0.02259	0.026855	0.025588	0.022629
"ENSG00000134249"	0.0862	0.07037	0.048435	0.02749	0.0199386971726731
"ENSG00000134250"	0.02972	0.03154	0.049315	0.0280688888888889	0.0208602815739647
"ENSG00000134253"	0.0524	0.05832	0.04013	0.023788	0.015319
"ENSG00000134255"	0.02502	0.03526	0.023525	0.018222	0.017634
"ENSG00000134256"	0.06132	0.03865	0.052005	0.023788	0.019473
"ENSG00000134258"	0.01466	0.0089	0.023075	0.0254	0.016452
"ENSG00000134259"	0	0.00726	0.00363	0.001992	0.007515
"ENSG00000134262"	0.08822	0.06315	0.062885	0.040544	0.022922
"ENSG00000134365"	0.01598	0.0178	0.023685	0.040808	0.027772
"ENSG00000134369"	0.01044	0.00522	0.02863	0.02664	0.026969
"ENSG00000134371"	0.02902	0.02263	0.017585	0.013694	0.007483
"ENSG00000134375"	0.02556	0.03472	0.03936	0.036246	0.026092
"ENSG00000134376"	0.02202	0.01101	0.020085	0.036746	0.026312
"ENSG00000134389"	0.03564	0.02843	0.03805	0.044012	0.029768
"ENSG00000134644"	0.02178	0.02508	0.01914	0.011624	0.012384
"ENSG00000134668"	0.0766	0.04821	0.043705	0.040256	0.03603
"ENSG00000134684"	0.04712	0.05815	0.0402	0.032998	0.026888
"ENSG00000134686"	0.03116	0.02425	0.02343	0.031026	0.026684
"ENSG00000134690"	0.05718	0.03274	0.03424	0.04143	0.025182
"ENSG00000134697"	0.06486	0.05239	0.036435	0.032954	0.025182
"ENSG00000134698"	0.05172	0.02586	0.045995	0.027896	0.038124
"ENSG00000134709"	0.03768	0.02366	0.0192	0.012512	0.006846
"ENSG00000134716"	0.03018	0.02305	0.021195	0.011732	0.006605
"ENSG00000134717"	0.01164	0.01999	0.011535	0.01508	0.024541
"ENSG00000134744"	0.04872	0.04759	0.04133	0.03512	0.026047
"ENSG00000134748"	0.0706	0.05716	0.056645	0.033668	0.025613
"ENSG00000135744"	0.05018	0.03979	0.029205	0.018258	0.015791
"ENSG00000135747"	0.02672	0.02813	0.027955	0.026516	0.023569
"ENSG00000135749"	0.01206	0.01132	0.01192	0.02145	0.014231
"ENSG00000135750"	0.01024	0.01127	0.005635	0.002254	0.00819
"ENSG00000135763"	0.0915	0.06464	0.036925	0.026626	0.015572
"ENSG00000135766"	0.00514	0.02474	0.024865	0.022496	0.017716
"ENSG00000135773"	0.03666	0.02073	0.02963	0.021348	0.0178
"ENSG00000135775"	0.04272	0.03768	0.022365	0.01485	0.015264
"ENSG00000135776"	0.04434	0.03438	0.053145	0.029822	0.015434
"ENSG00000135778"	0.03034	0.02703	0.01632	0.016032	0.016112
"ENSG00000135801"	0.04384	0.06464	0.043405	0.026626	0.015572
"ENSG00000135821"	0.03888	0.01944	0.0174	0.016338	0.015273
"ENSG00000135823"	0.0185	0.01003	0.032595	0.016978	0.009098
"ENSG00000135824"	0.01246	0.00623	0.01756	0.025508	0.020758
"ENSG00000135828"	0.05778	0.03756	0.02656	0.02021	0.016346
"ENSG00000135829"	0.07626	0.05345	0.03568	0.01756	0.025257
"ENSG00000135835"	0.07146	0.03879	0.02733	0.017034	0.008994
"ENSG00000135837"	0.08218	0.06496	0.04802	0.034316	0.022421
"ENSG00000135838"	0.02626	0.02453	0.02953	0.022132	0.025257
"ENSG00000135842"	0.01092	0.00546	0.01414	0.014766	0.014067
"ENSG00000135845"	0.0137	0.02164	0.013325	0.014256	0.009511
"ENSG00000135847"	0.00392	0.00279	0.00155	0.008688	0.017217
"ENSG00000135862"	0.00872	0.03431	0.02415	0.030304	0.024491
"ENSG00000135870"	0.05046	0.03405	0.026445	0.023248	0.019006
"ENSG00000136628"	0.06012	0.0456	0.041785	0.028452	0.014494
"ENSG00000136630"	0.03194	0.01597	0.01422	0.01108	0.006702
"ENSG00000136631"	0.01888	0.02269	0.01597	0.03988	0.038169
"ENSG00000136634"	0.01074	0.01627	0.014865	0.026702	0.0281313106616825
"ENSG00000136636"	0.03898	0.03484	0.031045	0.018452	0.014447
"ENSG00000136643"	0.00418	0.00666	0.01519	0.011964	0.010243
"ENSG00000136653"	0.00484	0.0184	0.042115	0.0257841258686975	0.0289047058823529
"ENSG00000137936"	0	0.00317	0.002205	0.014986	0.021821
"ENSG00000137941"	0.03984	0.02543	0.01332	0.006066	0.005677
"ENSG00000137942"	0.00762	0.01806	0.019795	0.012202	0.015849
"ENSG00000137944"	0.05052	0.04006	0.031685	0.03169	0.019556
"ENSG00000137947"	0.01902	0.01576	0.02198	0.024106	0.017972
"ENSG00000137948"	0.0555	0.03075	0.02041	0.020038	0.018858
"ENSG00000137955"	0.0371	0.02869	0.023215	0.012258	0.006309
"ENSG00000137959"	0.04488	0.02904	0.01593	0.00811	0.006287
"ENSG00000137960"	0.00852	0.0141	0.018005	0.014684	0.014706
"ENSG00000137962"	0.0344	0.03825	0.019925	0.022232	0.016981
"ENSG00000137965"	0.04272	0.02904	0.01452	0.008772	0.006135
"ENSG00000137968"	0.00078	0.00039	0.00044	0.005056	0.008374
"ENSG00000137975"	0.05664	0.04189	0.03863	0.021188	0.014971
"ENSG00000137976"	0.0234	0.0117	0.01421	0.012816	0.010776
"ENSG00000137992"	0.02844	0.01919	0.029175	0.021612	0.018763
"ENSG00000137996"	0.02288	0.01577	0.014425	0.02144	0.019863
"ENSG00000142224"	0.01296	0.01539	0.02227	0.03447	0.027039
"ENSG00000142583"	0.03572	0.03425	0.024285	0.018706	0.010933
"ENSG00000142599"	0	0.00505	0.00565	0.011062	0.013012
"ENSG00000142606"	0.06112	0.04273	0.0378441508109835	0.0361622222222222	0.0262926315789474
"ENSG00000142609"	0.03688	0.05288	0.034905	0.029572	0.03912
"ENSG00000142611"	0.00102	0.00051	0.002005	0.019388	0.0175140280540803
"ENSG00000142615"	0.04948	0.04	0.039395	0.033558	0.039615
"ENSG00000142619"	0.04458	0.03987	0.03181	0.021552	0.0265547368421053
"ENSG00000142621"	0.0339	0.03174	0.025335	0.02857	0.025936
"ENSG00000142623"	0.04168	0.03299	0.020395	0.029858	0.0270915789473684
"ENSG00000142627"	0.05862	0.02931	0.048395	0.056544	0.04551
"ENSG00000142632"	0.05736	0.05135	0.041905	0.037224	0.043666
"ENSG00000142634"	0.03182	0.03589	0.039	0.033634	0.027852
"ENSG00000142655"	0.0017	0.00214	0.025415	0.029824	0.027018
"ENSG00000142657"	0.03254	0.03797	0.034205	0.03311	0.023077
"ENSG00000142661"	0.08432	0.0573	0.03949	0.024296	0.024041
"ENSG00000142669"	0.07876	0.05179	0.067475	0.042652	0.038724
"ENSG00000142675"	0.09962	0.04981	0.045575	0.043974	0.033214
"ENSG00000142676"	0.01134	0.0072	0.021785	0.022894	0.028169
"ENSG00000142677"	0.0426	0.05656	0.03978	0.024546	0.024347
"ENSG00000142684"	0.07874	0.05722	0.03828	0.043044	0.033214
"ENSG00000142686"	0.03314	0.04776	0.02552	0.030916	0.032248
"ENSG00000142687"	0.01942	0.02371	0.04226	0.02783	0.030249
"ENSG00000142694"	0.08784	0.07449	0.041945	0.040742	0.0289
"ENSG00000142698"	0.03442	0.01984	0.00992	0.004628	0.006518
"ENSG00000142700"	0.03426	0.01713	0.01044	0.007672	0.005167
"ENSG00000142733"	0.14438	0.09622	0.0624	0.03621	0.033571
"ENSG00000142748"	0.16042	0.10316	0.06174	0.03781	0.032824
"ENSG00000142751"	0.06674	0.05076	0.04544	0.040374	0.035119
"ENSG00000142765"	0.13304	0.09887	0.0624	0.039846	0.033759
"ENSG00000142784"	0.01898	0.02034	0.0444	0.030222	0.037587
"ENSG00000142789"	0.02632	0.01769	0.01337	0.037366	0.027138
"ENSG00000142794"	0.03954	0.01977	0.01137	0.019442	0.027056
"ENSG00000142798"	0.12726	0.12258	0.0745	0.043218	0.027755
"ENSG00000142856"	0.01938	0.02036	0.017605	0.015388	0.007857
"ENSG00000142864"	0.0354	0.02357	0.019315	0.011532	0.011121
"ENSG00000142867"	0.0256	0.01397	0.02253	0.019552	0.016211
"ENSG00000142871"	0.02292	0.01146	0.0077	0.009294	0.014085
"ENSG00000142875"	0.00904	0.00992	0.006645	0.008032	0.009305
"ENSG00000142892"	0.0152	0.00845	0.007165	0.005684	0.006636
"ENSG00000142910"	0.0371	0.03363	0.033175	0.041644	0.025727
"ENSG00000142920"	0.03006	0.02054	0.01885	0.02398	0.030533
"ENSG00000142937"	0.09016	0.08994	0.0666	0.042926	0.025602
"ENSG00000142945"	0.0583	0.06185	0.06893	0.033506	0.025602
"ENSG00000142949"	0.04662	0.05866	0.038	0.051476	0.047882
"ENSG00000142959"	0.1126	0.11311	0.068195	0.043242	0.025445
"ENSG00000142961"	0.02658	0.02747	0.0309	0.0215	0.025516
"ENSG00000142973"	0.0124	0.01539	0.01167	0.020858	0.023186
